url,registration_number,registration_status,registration_date,public_title,scientific_title,applicant,study_leader,applicant_institution,approved,primary_sponsor,source_funding,study_type,study_objective,study_ailment,study_ailment_code,intervention,study_design,study_stage,recruitment_status,inclusion_criteria,exclusion_criteria,study_time_from,study_time_to,sample_size,outcomes,collecting_samples,time_sharing
https://www.chictr.org.cn/showproj.html?proj=277954,ChiCTR2500105307,,2025/07/01,基于HAPA模型的结直肠癌围术期支持性照护方案构建与应用研究,,,,连云港市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=242430,ChiCTR2500105306,,2025/07/01,颈部淋巴管/结-静脉吻合术改善阿尔茨海默病脑功能的探索性研究,,,,上海交通大学医学院附属第九人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278004,ChiCTR2500105305,,2025/07/01,口服康替唑胺对革兰阳性菌感染造血干细胞移植儿童患者的安全性与有效性的队列研究,,,,上海交通大学医学院附属上海儿童医学中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=262635,ChiCTR2500105304,,2025/07/01,基于证据生态系统的食管癌患者肌少症分阶段管理方案的构建及应用研究,,,,南昌大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275998,ChiCTR2500105303,,2025/07/01,基于健康行为改变整合理论老年单髁置换术后康复训练方案构建与验证,,,,上海交通大学医学院附属同仁医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278723,ChiCTR2500105302,,2025/07/01,Hf-tPCS 治疗老年 MCI 及早期痴呆患者的安全性及有效性先行性研究,,,,南京鼓楼医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277578,ChiCTR2500105301,,2025/07/01,探究炎症代谢指标在神经外科术后肺部并发症预测模型中的作用,,,,复旦大学附属华山医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=230806,ChiCTR2500105300,,2025/07/01,干燥综合征患者衰弱的发病率、影响因素和预后研究,,,,首都医科大学宣武医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275406,ChiCTR2500105299,,2025/07/01,无锡市手术室护士工作满意度的影响机制研究,,,,无锡市第二人民医院（江南大学附属中心医院）,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278628,ChiCTR2500105298,,2025/07/01,围术期应用重复经颅直流电刺激对不停跳冠脉动脉旁路移植术患者术后谵妄的影响：一项随机对照研究,,,,安徽医科大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272120,ChiCTR2500105297,,2025/07/01,荧光标记辅助手术治疗女性外阴Paget病对手术切缘及疾病预后的影响,,,,复旦大学附属妇产科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272023,ChiCTR2500105296,,2025/07/01,社区老年人髋部骨折早期预警体系的构建及应用,,,,首都医科大学附属北京积水潭医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=246352,ChiCTR2500105295,,2025/07/01,TSPO PET在评估多系统萎缩患者神经炎症中的应用,,,,中南大学湘雅三医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277796,ChiCTR2500105294,,2025/07/01,基于人工智能视觉技术的学龄前儿童乳磨牙防龋精准评估系统研发与临床评价-诊断试验部分,,,,深圳市妇幼保健院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=223980,ChiCTR2500105293,,2025/07/01,毕生之研唇霜辅助修复慢性唇炎有效性和安全性的临床研究,,,,浙江大学医学院附属口腔医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277736,ChiCTR2500105292,,2025/07/01,布比卡因脂质体应用于胸外科手术镇痛对术后慢性疼痛的影响：一项回顾性队列分析,,,,苏州大学附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277686,ChiCTR2500105291,,2025/07/01,小剂量肾上腺素在新生儿早期脓毒血症中应用的安全性和有效性：一项回顾性研究,,,,吉林大学第二医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272679,ChiCTR2500105290,,2025/07/01,基于健康体检人群探讨颈动脉斑块危险因素的队列研究,,,,苏北人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277606,ChiCTR2500105289,,2025/07/01,儿童扁桃体切除术后疼痛的多模式管理策略及其临床效果评估研究,,,,河北省眼科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272283,ChiCTR2500105288,,2025/07/01,重复经颅磁刺激联合上肢康复机器人对脑卒中患者上肢功能的影响,,,,徐州市康复医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=184499,ChiCTR2500105287,,2025/07/01,基于循证指南5A理论指引下护士职业性腰背痛的实验性研究,,,,深圳市人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277418,ChiCTR2500105286,,2025/07/01,儿童青少年阿戈美拉汀使用的安全性评价,,,,四川大学华西医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277466,ChiCTR2500105285,,2025/07/01,注射用促皮质素（ACTH）治疗婴儿痉挛症的回顾性临床研究,,,,北京大学第一医院大兴院区,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276808,ChiCTR2500105284,,2025/07/01,积极心理学视角下青少年心理健康促进的干预研究,,,,武汉大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277236,ChiCTR2500105283,,2025/07/01,奥赛利定静脉自控镇痛在胸腔镜肺叶切除术患者术后镇痛的安全性与有效性研究,,,,安徽医科大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277196,ChiCTR2500105282,,2025/07/01,视网膜下注射TPA联合玻璃体腔注射康柏西普治疗息肉状脉络膜血管病变继发黄斑下出血临床疗效分析,,,,粤北人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278578,ChiCTR2500105281,,2025/07/01,老年脑卒中患者及其照顾者疾病获益感、抑郁与生活质量间的主客体互倚中介模型研究,,,,南宁市第二人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276720,ChiCTR2500105280,,2025/07/01,症状管理教育在甲状腺癌术后患者疼痛-疲乏-睡眠障碍症状群中的应用研究,,,,赣南医科大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278558,ChiCTR2500105279,,2025/07/01,Impact of cross-cultural community care workers on health outcomes of ethnic minority participants living in inadequate housing,,,,The Chinese University of Hong Kong,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278576,ChiCTR2500105278,,2025/07/01,脑梗死后上肢功能康复在虚拟环境中的人机交互及中枢恢复机制研究,,,,南方医科大学深圳医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278394,ChiCTR2500105277,,2025/07/01,血清组织蛋白酶B应用于急性冠脉综合征诊断和预后的价值研究,,,,曲靖市第一人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278435,ChiCTR2500105276,,2025/07/01,静脉注射不同剂量艾司氯胺酮对胸腔镜肺叶切除术患者术后疲劳综合征及围术期麻醉质量的影响,,,,广东医科大学附属东莞第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278345,ChiCTR2500105275,,2025/07/01,德谷利拉控制治疗血糖控制不佳的肥胖2型糖尿病的临床研究,,,,重庆市江津区中心医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278644,ChiCTR2500105274,,2025/07/01,青少年运动员和普通学生的肠道菌群特征研究,,,,浙江萧山医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278245,ChiCTR2500105272,,2025/07/01,布拉氏酵母菌联合匹维溴铵治疗腹泻型肠易激综合征（IBS-D）的有效性及安全性评估：一项多中心、随机对照、开放标签的临床研究,,,,厦门大学附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=269553,ChiCTR2500105271,,2025/07/01,0.04%阿托品滴眼液对近视性屈光参差儿童近视控制有效性的研究,,,,温州医科大学附属眼视光医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278653,ChiCTR2500105270,,2025/07/01,烯丙雌醇与地屈孕酮联合黄体酮软胶囊用于新鲜周期移植后黄体支持效果比较的研究,,,,郑州大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278195,ChiCTR2500105269,,2025/07/01,Ⅱ-ⅢB期新辅助免疫化疗后行根治性切除术的预后影响因素的回顾性研究,,,,同济大学附属上海市肺科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278075,ChiCTR2500105268,,2025/07/01,脊柱关节炎规范诊疗和人工智能药物主动监测验证研究,,,,香港大学深圳医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278259,ChiCTR2500105267,,2025/07/01,连续性肢端皮炎患者佩索利单抗的真实世界疗效：一项多中心回顾性研究,,,,重庆医科大学附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278669,ChiCTR2500105266,,2025/07/01,XG0201注射液治疗HER2阳性乳腺癌脑转移耐受性、安全性、有效性的单中心单臂探索性临床试验研究,,,,郑州大学第三附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=270568,ChiCTR2500105265,,2025/07/01,探讨YAP/INF2信号通路介导氧化应激在OSAHS治疗中的作用机制,,,,杭州市中医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276007,ChiCTR2500105264,,2025/07/01,氢吗啡酮在剖宫产术后PCIA中的有效性及安全性研究,,,,安徽理工大学第一附属医院淮南市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=264443,ChiCTR2500105263,,2025/07/01,基于慢病轨迹脑卒中患者导航管理模式构建与实证研究,,,,四川护理职业学院附属医院(四川省第三人民医院),,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277186,ChiCTR2500105262,,2025/07/01,基于外周血标志物的阿尔茨海默病精准诊疗研究,,,,上海交通大学医学院附属仁济医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275467,ChiCTR2500105261,,2025/07/01,基于代谢组学及转录组测序技术探索分娩时间影响围产期疼痛的可能途径和主要标识：一项前瞻性队列研究,,,,广西壮族自治区妇幼保健院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277895,ChiCTR2500105260,,2025/07/01,可调监测过滤B型经鼻异型气道导管在肥胖患者消化胃镜手术麻醉的有效性和安全性：一项单中心、随机、平行对照临床试验,,,,中国人民解放军北部战区总医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=240814,ChiCTR2500105259,,2025/07/01,新型冠状病毒感染病例中神经损害的临床研究,,,,中山大学附属第八医院(深圳福田),,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275397,ChiCTR2500105258,,2025/07/01,高危子宫内膜癌术后中等分割自适应放疗研究,,,,中国医学科学院北京协和医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277785,ChiCTR2500105257,,2025/07/01,平衡运动智能化平台在养老机构老年人中的应用研究,,,,苏州大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=271700,ChiCTR2500105256,,2025/07/01,乳腺癌化疗期间外周血淋巴细胞亚群动态变化的预后价值,,,,复旦大学附属妇产科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278537,ChiCTR2500105255,,2025/07/01,养老机构老年人痴呆恐惧干预方案的构建及应用,,,,郑州大学护理与健康学院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=216231,ChiCTR2500105254,,2025/07/01,青年军人腰椎峡部裂内固定修复方式的有限元分析和临床研究,,,,中国人民解放军联勤保障部队第九四〇医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277145,ChiCTR2500105253,,2025/07/01,视网膜静脉阻塞发病季节性特征及环境危险因素差异的回顾性探究,,,,天津医科大学眼科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277279,ChiCTR2500105252,,2025/07/01,小脑cTBS对卒中后非流利性失语症患者的疗效观察及机制探讨,,,,青岛大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277655,ChiCTR2500105251,,2025/07/01,T细胞内的GP73水平在肺癌治疗中的价值研究,,,,解放军总医院第三医学中心,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278577,ChiCTR2500105250,,2025/07/01,格拉司琼透皮贴片在健康受试者中单中心、随机、开放、双周期、 双交叉生物等效性临床预试验,,,,广州医科大学附属第二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=269403,ChiCTR2500105249,,2025/07/01,假咀嚼用于治疗术后恶心和呕吐：一项随机对照试验,,,,江西省人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278629,ChiCTR2500105248,,2025/07/01,真空辅助旋切术后行乳腺癌保乳手术的可行性、安全性分析,,,,复旦大学附属妇产科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277265,ChiCTR2500105247,,2025/07/01,轻度脑外伤后遗症预测模型构建及基于静息态fMRI的TMS治疗机制的研究,,,,安康市中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278169,ChiCTR2500105246,,2025/07/01,伴糖尿病的口腔白斑病与鳞状细胞癌患者口腔微生态变化的病例对照研究,,,,北京大学口腔医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275827,ChiCTR2500105245,,2025/07/01,18F-FDG PET/CT 预测并指导 HER2 阳性早期或局部晚期乳腺癌新辅助治疗的临床研究,,,,吉林大学中日联谊医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=229703,ChiCTR2500105244,,2025/07/01,替雷利珠单抗联合放化疗围手术期治疗HER2 阴性局部进展期可切除胃食管结合部（GEJ）腺癌患者前瞻性、单中心、单臂II 期临床研究,,,,辽宁省肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275766,ChiCTR2500105243,,2025/07/01,Er: YAG激光去除贴面粘接的体外研究,,,,安徽医科大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=234194,ChiCTR2500105242,,2025/07/01,急性前循环大血管闭塞机械取栓成功再通后序贯替罗非班的安全性和有效性研究 ——多中心、前瞻性、双盲、随机对照研究,,,,华中科技大学同济医学院附属同济医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278170,ChiCTR2500105241,,2025/07/01,180度核翻转—一种针对3级核以下的白内障超声乳化核处理技术安全性评估,,,,厦门大学附属厦门眼科中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=273061,ChiCTR2500105240,,2025/07/01,关于阿立哌唑口溶膜（醒平® 膜）治疗精神分裂症有效性和安全性的科学研究,,,,湖南省第二人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277095,ChiCTR2500105239,,2025/07/01,基于保护动机理论的新确诊青少年HIV感染者抗病毒治疗依从性“游戏+”健康教育及作用机制研究,,,,西南医科大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277005,ChiCTR2500105238,,2025/07/01,牙周炎唾液菌群介导的肠道菌群紊乱促进冠心病的机制研究,,,,南京大学医学院附属口腔医院/南京大学口腔医学研究所,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276251,ChiCTR2500105237,,2025/07/01,循环肿瘤细胞在胰腺癌患者术后复发转移中的作用及机制,,,,四川大学华西医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276995,ChiCTR2500105236,,2025/07/01,重复经颅磁刺激对胸腹部大手术患者术后镇痛作用的有效性、安全性研究,,,,上海交通大学附属仁济医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278390,ChiCTR2500105235,,2025/07/01,颅内支架系统用于颅内宽颈动脉瘤血管内治疗的有效性和安全性的前瞻性、多中心、单组目标值临床试验,,,,首都医科大学宣武医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278097,ChiCTR2500105234,,2025/07/01,头皮素骨架配方对头皮脂溢性皮炎人群的功效性和安全性临床研究,,,,四川大学华西医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=265023,ChiCTR2500105233,,2025/07/01,机器人穿刺导航定位系统在术前辅助定位肺结节的临床应用：一项单中心前瞻性探索性研究,,,,中山大学附属第三医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=223444,ChiCTR2500105232,,2025/07/01,PRP 联合控释型双层敷料在慢性难愈性创面中的临床研究,,,,西南医科大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278380,ChiCTR2500105231,,2025/07/01,贲门癌术中超声确认近切缘的方法学研究,,,,北京大学第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278619,ChiCTR2500105230,,2025/07/01,评估局部晚期前列腺癌行多西他赛联合阿比特龙纳米晶新辅助治疗有效性和安全性的前瞻性、单臂II期研究,,,,浙江省肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278521,ChiCTR2500105229,,2025/07/01,风险决策视角下“描述”与“体验”的行为规律——基于脑损伤病人的实验研究,,,,上海市养志康复医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276925,ChiCTR2500105228,,2025/07/01,衰弱评估联合预康复策略对对胆总管结石ERCP术老年患者预后的影响,,,,温州医科大学附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=201464,ChiCTR2500105227,,2025/07/01,CAR-T 治疗难治性狼疮性肾炎临床研究,,,,上海交通大学医学院附属上海儿童医学中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278351,ChiCTR2500105226,,2025/07/01,心脏磁共振联合人工智能技术在心肌炎及心肌病患者中的应用,,,,苏北人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278241,ChiCTR2500105225,,2025/07/01,经皮耳迷走神经刺激对女性腹腔镜术后恶心呕吐的影响,,,,嘉兴市第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278519,ChiCTR2500105224,,2025/07/01,预后营养指数和老年营养风险指数对老年股骨转子间骨折患者术后 1 年死亡率的预测价值,,,,济宁医学院附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=273148,ChiCTR2500105223,,2025/07/01,应变式超声弹性成像评价卵巢储备功能的价值研究,,,,广西壮族自治区妇幼保健院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277534,ChiCTR2500105222,,2025/07/01,安罗替尼的临床疗效及不良反应的相关因素分析,,,,上海长海医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272947,ChiCTR2500105221,,2025/07/01,奥赛利定预防芬太尼麻醉诱导致呛咳的随机对照研究,,,,天水市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278533,ChiCTR2500105220,,2025/07/01,基于个体化诊疗策略预防慢性疼痛性颞下颌关节紊乱病的非随机对照研究,,,,上海交通大学医学院附属第九人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272958,ChiCTR2500105219,,2025/07/01,计算机手术规划辅助股骨颈基底旋转截骨术治疗年轻股骨头软骨下应力性骨折：手术技术和初步结果,,,,中国人民解放军总医院/国家骨科与运动康复临床医学研究中心,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278601,ChiCTR2500105218,,2025/07/01,超声引导联合3D打印工具定位在肥胖患者桡动脉穿刺置管中的应用,,,,河北省沧州中西医结合医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276805,ChiCTR2500105217,,2025/06/30,USP46调控ENO1去泛素化修饰介导糖代谢重编程促进乳腺癌进展的机制研究,,,,杭州市妇产科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276795,ChiCTR2500105216,,2025/06/30,索凡替尼联合标准化疗一线治疗晚期骨与软组织肉瘤的探索性临床研究,,,,武汉大学中南医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=262695,ChiCTR2500105215,,2025/06/30,关于脓毒症患者外周血中磷脂酰胆碱含量变化的研究,,,,温州医科大学附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277126,ChiCTR2500105214,,2025/06/30,基于无线可穿戴设备的6分钟步行试验系统在肺癌手术患者中的应用,,,,四川大学华西医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277026,ChiCTR2500105213,,2025/06/30,艾帕洛利托沃瑞利单抗联合含铂化疗新辅助治疗可切除的局晚期食管鳞癌的前瞻性、单臂、II期临床研究,,,,广西医科大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276956,ChiCTR2500105212,,2025/06/30,基于区域医疗大数据下的唑来膦酸与地舒单抗临床心血管潜在风险探究与精准应用研究,,,,江苏大学附属昆山医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276936,ChiCTR2500105211,,2025/06/30,强迫症真实世界的前瞻性研究,,,,宁波大学附属康宁医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276856,ChiCTR2500105210,,2025/06/30,外源性补充γ氨基丁酸治疗交感神经高兴奋型原发性早泄的有效性和安全性：一项前瞻性、 单臂、单中心研究,,,,南京鼓楼医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276846,ChiCTR2500105209,,2025/06/30,基于视空间工作记忆的认知-运动双任务训练对脑卒中患者姿势控制能力的影响研究,,,,河南科技大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=276186,ChiCTR2500105208,,2025/06/30,岗下肌小圆肌筋膜阻滞对肩关节镜手术患者的镇痛效果及安全性观察,,,,天津医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275956,ChiCTR2500105207,,2025/06/30,PNF训练对内侧副韧带损伤患者术后康复效果的临床研究,,,,合肥幼儿师范专科学校,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=273773,ChiCTR2500105206,,2025/06/30,注射用辅酶I在高龄卵巢功能减退患者中的疗效观察,,,,钦州市妇幼保健院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275936,ChiCTR2500105205,,2025/06/30,自主神经系统功能与烟雾病术后并发症预测的临床探索,,,,复旦大学附属华山医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=269127,ChiCTR2500105204,,2025/06/30,腹横肌平面阻滞联合腹直肌鞘阻滞对肾移植患者术后疼痛和恢复质量的影响：一项回顾性研究,,,,安徽医科大学第二附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=210852,ChiCTR2500105203,,2025/06/30,新型纳米氧化锆用于全牙列固定修复疗效观察,,,,上海市江湾医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=253598,ChiCTR2500105202,,2025/06/30,基于持续葡萄糖监测数据驱动的2型糖尿病患者自我血糖管理个体化干预研究,,,,中南大学湘雅二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275736,ChiCTR2500105201,,2025/06/30,0.01%阿托品滴眼液联合视觉训练用于调节不足近视儿童的有效性与安全性,,,,天津市眼科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277400,ChiCTR2500105200,,2025/06/30,凶险性前置胎盘并胎盘植入的回顾性队列研究,,,,山东省立医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=277602,ChiCTR2500105199,,2025/06/30,经鼻高流量吸氧与面罩吸氧防止颈动脉内膜剥脱术患者全麻苏醒期术侧脑血流过度灌注的效果比较——一项随机对照研究,,,,首都医科大学宣武医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=267872,ChiCTR2500105198,,2025/06/30,磁定位微电极消融导管治疗心律失常的多中心研究,,,,上海交通大学医学院附属瑞金医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278106,ChiCTR2500105197,,2025/06/30,评估蒸馏水激发试验在诊断支气管哮喘中的有效性及安全性：一项随机单中心前瞻性交叉验证研究,,,,福建医科大学附属第二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=275516,ChiCTR2500105196,,2025/06/30,儿童医患沟通测量工具（PedCOM）在中国的验证研究,,,,上海交通大学医学院附属上海儿童医学中心,,,,观察性研究,,,,,,,,,,,,0,,,
